headword,entry_text,page,mode
ektercher',"adelántate ektercher' vi. ¡toma la delantera! ¡pásale! ¡adelántate! ¡Kenma ektercher', ma'nenpi'nta' ilanpiler'! ¡Tú adelántate, vete cazando cualquier cosita!",494,es
kasetchekker',"adelántatele kasetchekker' vt. ¡alcánzalo cortando camino! ¡Awapen kasetchekker'! ¡Alcanza a tu mamá cortando camino! ¡Kasetchekker' alli'shapen! ¡Adelántate a tu hermano! adelántatele; además, también, a la vez, simultáneamente inkaluner adv. además, también, a la vez, simultáneamente. Nerkantek sha'pi'chi'teksu', nana inkaluner dadapu piper anpulu'. La tucaneta tiene pecho amarillo y además plumas blancas y rojas. Ipa'li'na lli'apallidek Kuntenku'lusa', nana inkaluner i'na pi'tandulanta'. Ahora estamos mirando las estrellas Pléyades y también la estrella grande. Peksantapamu nana inkaluner ker'unta' a'ler'apalek alei'teklundan. Mientras muelo (el maíz), voy asando también la yuca, cinco yucas enteras. 493 yuyu'wa adentro =da' post. adentro, en. Malallina mitullun takun menmikda'. Magdalena me recolectó sapote de la chacra. Idu dinkiyektulli nunluse'da'. Eleuterio terminó de botar el agua de varias canoas. Shiwiluk la'pi ñi'ñi. Simirkekda' mapa'kuñina'. En Jeberos no hay piedra. De Varadero se van a traer. ¡Chinta'da' kasellu' mapa'ter'! ¡Compra azúcar en la tienda!;",494,es
kullikerwa'su',"adinerado kullikerwa'su' nom. adinerado, rico, alguien que tiene dinero, persona de alto runay. Apu'tek ima kullikerwa'su'. Dicen que Apu'tek era adinerado. adinerado, rico, de alto runay adinerado, rico, que tiene dinero",495,es
lunanpichir',adivina lunanpichir' vt. ¡adivina! ¡calcula! ¡Lunanpichir' enpu'dun ekkilala ipa' a'ñilek! ¡Adivina cuántos años tengo! adivina calcula adivinar *lunanpichipalli 1 (,495,es
lunanpichilli),"*lunanpichilli) vt. adivinar, pronosticar, detectar, calcular. Lunanpichi'ñi Eulalia enñupaklan kuipa'. Eulalia no adivinó de dónde yuyu'wa soy.",495,es
adulto,"adulto -taspi ( -taserpi) adj. grande, viejo, adulto. Asu' Mikir utekkunanlek pilli'tulli dunansertaspi. Miguel pescó con anzuelo una tremenda gamitana.",495,es
afaninga,"afaninga ellek s. afaninga, especie de serpiente. Aner intekllitapatama' enmu'pinen wawalusa'lek, ellek llipu'tenma'. No juegues con varones sino la afaninga te va a azotar/golpear con su cola. Ellek kitektapalli, ñi'na enpu'ninchi a'ikerapi'ñi, a'ikermutu'la'lli. La afaninga muerde, pero no causa mucho dolor, sólo hace doler la cabeza.",495,es
uku'lu,"afasi uku'lu nom. afasi, mal cazador o pescador. Mikekwek i'na uku'lu, nu'an willinlusa' willekllina' uki'lanna'. Mi yerno es un afasi, por eso sus hijos lloran de hambre.; uku'lutek 1 s. afasi, mal cazador o pescador. Mikekwek i'na uku'lu, nu'an willinlusa' willekllina' uki'lanna'. Mi yerno es un afasi, por eso sus hijos lloran de hambre.",495,es
su'denker',"afílalo su'denker' vt. ¡afílalo! ¡Su'denker' yumutu'pen! ¡Afila tu hacha! yuyu'wa 494 afilar *su'den'apalli ( *su'denñi) vt. afilar. Dañir dasu'la sawellinenlusa' su'denñi. En la mañana Daniel afiló sus machetes. val.: *su'dentapalli.; *su'dentapalli ( *su'dentulli) vi. afilar. Arkichu su'dentulli. Arquímedes afiló (algo). val.: *su'den'apalli; cf: *den'apalli. afirmativo enfático =untana,",495,es
ntana,"ntana ( =ntan) prt. afirmativo enfático. U'echuntana. Sí, esto va a pasar. Nu'amuntana luwanpallen. Justamente por eso (porque no me has visitado) te estoy extrañando.",496,es
afrecho,"afrecho de chicha sekkula s. afrecho de la chicha. Nana wila ka'apalli sekkula kasetchu'lek. Ese niño está comiendo afrecho con dulce. clf: la3. afuera, fuera (de) adipi 2 post. afuera, fuera de. Arakayu aku'deklli pideknen adipi Shiwilulusa'. Arákayu puso/mantuvo a los shiwilu fuera de su casa. afuera, fuera de agacharse *iner'apalli ( *iner'lli) ( *inner'apalli) vi. agacharse, inclinarse, bajar la cabeza. Idu iner'lli sawillinen yaman. Eleuterio se agachó para coger su machete. Ikupila nanpipalli nala inerapek. El zancudo ""ikupila"" vive en los troncos inclinados. agacharse hacia algo o alguien",496,es
innertapalli,"*innertapalli ( *innertulli) vt. inclinarse hacia algo o alguien, agacharse hacia algo o alguien. Pekkua'pa'seku Lourdes inner'tullun. Cuando estaba acostado Lourdes se inclinó hacia mí. val.: *inner'apalli.",496,es
inner'ker',"agáchate inner'ker' vi. ¡agáchate! ¡inclínate! ¡baja la cabeza! ¡Iner'ker'! Ma'allipa' iner'a'sin erpatekpenlusa' yente'nchetchu, tunetchu! ¡Agáchate! Pueda ser que cuando te agaches tus nervios se estiren y te calme el dolor. ¡Iner'ker', iner'an wilaweksha sakekter! ¡Agáchate y hazle cariño a mi hijito! ¡Yamalla'pachen, innerker'! Si quieres rezar, ¡inclínate (baja la cabeza)!",496,es
innerter',"agáchate hacia él innerter' vt. ¡inclínate hacia él! ¡agáchate hacia él! ¡Innerter' wawaserpen, lli'ker! 495 yuyu'wa ¡Inclínate hacia tu bebe, míralo!",496,es
agalla,agalla lankenna ( lankenla) s. agalla de pez. Samer lankenna usu'palek. Estoy sacándole las agallas al pescado. agalla de pez agárrale del brazo pilli'tanpa'ter' vt. ¡agárrale del brazo!,497,es
pilli'ter',agárralo pilli'ter' vt. ¡agárralo! ¡Pilli'ter' nana etchek! ¡Agarra ese añuje!,497,es
agarrar,"agarrar *mapalli vt. agarrar, recolectar. Kua chiapalek sudawek puer'an ma'su'. Yo estoy ahumando lo que mi esposo ha agarrado pescando. Malallina mitullun takun menmikda'. Magdalena recolectó sapotes de la chacra para mí . cf: *usu'palli 1.; *pilli'tapalli 1 ( *pilli'tulli) vt. agarrar. Wilalusa'ler wa'dantek tekka'pa'su' malek pilli'tanna' patantullina'. Los niños como le vieron a la gallina corriendo la agarraron y la taparon (en el canasto). agarrar del brazo *pilli'tanpa'tapalli ( *pilli'tanpa'tulli) vt. agarrar a alguien del brazo. Duden yuyu'wa pilli'tanpa'tan ekpa'palli. A su hermanito agarrándole del brazo le está haciendo caminar. agarrar sin permiso *pankanerapi'ñi 1 ( *pankaneri'ñi) vt. agarrar sin permiso. Wilalusa' da'llina' pidekwekkek. Uranshawek pankaneri'ñina'. Los niños entraron a mi casa y agarraron mi comidita sin permiso. val.: pankanerchapi'ñi. agarrarse algo *mitapalli 1 (",497,es
mitulli),"*mitulli) vt. apropiarse de algo ilícitamente, quedarse con algo ajeno, robar. Atushupiler Miker sawellinen mitulli. Augusto se quedó con el machete de Miguel (sin permiso). syn: *aperapalli. agárratelo mituker' 1 ( miter') vt. ¡quédatelo (sin permiso)! ¡Mituker' Libia kirka'nen. Mitan ekpanter'! ¡Agárrate el libro de Libia y llévatelo! agonizar y revivir *talek'apalli ( taleklli) cf: *talektapalli. vi. agonizar y revivir. Inmulluwek ima dekpilli taleklli. Dice que mi cuñada dejó de respirar un rato anoche y revivió.",497,es
SantaRosa-duker,agosto SantaRosa-duker s. agosto. SantaRosadukerkek yuyu'wa 496 yulu'danku inpasetlli tanluwatusik. En agosto la flor de Santa Rosa se riega cuando hace viento.,497,es
sekkupinker',"agrándale sekkupinker' vt. ¡agrándalo! ¡auméntale! ¡Sekkupinker' a'pinta' uklulu'! ¡Auméntale más al masato! ¡Sekkunpinker' a'pinta' menminpen! A'metchinchi. ¡Auméntale tu chacra! Es muy chica. agrándale, auméntale agrandar *sekkupinpalli (",498,es
sekkuter',"agrégale shirumbi sekkuter' vt. ¡agrégale shirumbi! ¡Chunser' kalu'a'masu' sekkuter'! ¡Agrégale shirumbi a tu sopa de pucacunga! agrégale suri agrégale suri, échale suri agregar shirumbi *sekkutapalli (",498,es
sekkutulli),"*sekkutulli) vt. agregar shirumbi o yuca picada a la comida. Kua sekkutulek chunser' kalu'a'kasu'. Yo eché shirumbi a la sopa de pucacunga. Laman du'lupinen sekkutetchek. Al espinazo de la huangana le voy a agregar shirumbi. agregar shirumbi o yuca picada agregar suri, echar suri",498,es
agua,"agua dek1 s. agua. Nana dekkek wapu' kunshen ñapalli. En esa agua hay muchas bacterias. agua caliente ukadek, u'kadek s. agua caliente. ¡U'kadek kencha'ker! Amisha ama'tetchek. ¡Trae agua caliente, voy a bañar a la abuelita! clf: dek2.",498,es
agua,"agua caudalosa nantadek s. agua caudalosa. Inalan silanan nantadek, ñilan su'mu'dek. De este lado es muy caudaloso, en la banda el agua es tranquila. ant: su'mu'dek; clf: dek2. Agua de Vida Nanpiladek nprop. Agua de Vida. Agua de una quebrada que sirve para recuperarse de una enfermedad y rejuvenecer. Amishalusa' Nanpiladekkek ama'nna' wilaluntunta'llina'. Las viejitas se bañan en el Agua de Vida y se rejuvenecen. syn: Nanpillindek.; Nanpillindek nprop. Agua de Vida que sirve para recuperarse de una 497 yuyu'wa enfermedad y rejuvenecer. Amishalusa' Nanpillindekkek ama'nna' wilaluntunta'llina'. Las viejitas se bañan en el Agua de Vida y se rejuvenecen. syn: Nanpiladek. agua de vida para recuperarse y rejuvenecer",498,es
su'mu'dek,"agua detenida su'mu'dek s. agua detenida, que no corre, con poco caudal. Su'mu'dekkek Pideru deksamelli inkatu' a'lanan. En el agua detenida Pedro anzueleó cuatro fasacos. Inalan silanan nantadek, ñilan su'mu'dek. De este lado es muy caudaloso, en la banda el agua es tranquila. ant: nantadek; clf: dek2.",499,es
amu'dek,agua enturbiada amu'dek s. agua que ha sido enturbiada. Amu'dekkek puñañin apu'chek. En el agua enturbiada voy a echar el barbasco. clf: dek2.,499,es
agua,agua hedionda anadek s. agua hedionda. ¡Anadekkek yama'ta! ¡No te bañes en el agua hedionda! clf: dek2. agua que ha sido enturbiada,499,es
agua,"agua turbia pektudek 1 nom. agua turbia. ¡Aner iyuta, Wandek pektudek! ¡No bebas, el Supayacu es agua turbia! yuyu'wa aguaitar awilen'apalli (",499,es
awilenñi),"awilenñi) vt. aguaitar. Nana wila awilen'apallun. Ese niño me está aguaitando. Wilalusa' awilenñina' lansa'perkek. Los niños aguaitaron (a la gente) en el baile. val.: *awilentapalli. aguaitar, atisbar *awilentapalli (",499,es
awilentulli),"*awilentulli) vi. aguaitar, atisbar, espiar. Wilalusa' awilentapallina'. Los niños están aguaitando/escuchando escondidos. val.: awilen'apalli.",499,es
chipellu',"aguajal chipellu' ( chipetllu') s. aguajal, terreno inundable de vegetación muy espesa y nutrida, casi impenetrable donde crece el aguaje. Shiwiluk i'na ñapalli chipellu'lusa' En Jeberos hay aguajales. clf: lu'1.",499,es
chiper',"aguaje chiper, chiper' s. aguaje, moriche, morete, achual, burití; especie de palma con tallo solitario y fruto comestible. Mañir chinte'tulli chiper. Manuel se subió al aguaje. ¡Suler usu'r chiperñekda'! ¡Saca el suri del aguaje! (Mauritia flexuosa)",499,es
ma'a,"aguaje de chamisal ma'a s. aguaje de chamisal, tipo de palmera. Ma'a lanlakla nu'tulek ukllin uklupidek sulek. Del tallo de la palmera ma'a se hace cernidores/coladoras para cernir la chicha punta. yuyu'wa 498 aguaje machaco chiper-da'wan1 s. aguaje machaco. Chiperda'wan kitektusik paki'tullinmu'. Cuando la aguaje machaco te muerde, te mata.",499,es
ma'api,"aguaje redondo ma'api s. fruto de la palmera ma'a, aguaje de chamisal, aguaje redondo. Ma'api kudektapi'ñina', nanashasa' metchulli. Al fruto de ""ma'a"" no se le madura en agua tibia, solito se madura. clf: pi4.",500,es
iker'a'su',"aguardiente iker'a'su' s. aguardiente, bebida alcohólica hecha de caña. Lasenñan elli'deknen iker'a'su'. El sudor de la caña es el aguardiente. Puchilla iker'a'su' mapa'tek. La botella se usa para comprar aguardiente.",500,es
denshipa'1,"agudo denshipa'1 adj. filudo, filoso, agudo. Aweraman latek enpu'ni denshipa'. Los dientes del pez chambira son muy agudos.",500,es
muda'-ulerwan,"águila harpía muda'-ulerwan s. águila harpía, chorohuara. Muda'ulerwan i'na ileknanlusa' ka'lli. El águila harpía come monos. (Harpia harpyja) águila harpía, chorohuara",500,es
aguja,aguja lawan 2 s. aguja. Wilawek dektui'tullun asu' lawak pitellin. Mi hija me ensartó el hilo en la aguja. agujerear *peklalanpalli (,500,es
peklalañi),"*peklalañi) vt. agujerear, broquear, hacer hueco sin herramienta. Lenmasun supi peklalan chipenñan aku'tulli. El suri alado agujereando el tallo del aguaje pone su huevo. Lusun peklalañi kerka'wek. La polilla agujereó mi libro. agusanarse *tunlatapalli (",500,es
tunsatapalli,"*tunsatapalli ( *tunsatulli) vi. agusanarse, tener gusanos. Lamanlu' tunsatulli. La carne de huangana se agusanó. cf: *tunlatapalli. Agustín Akuschin nprop. Agustín. Akuschin kapetlli ala'musun laman, shunka' dei'tulli. Agustín 499 yuyu'wa encontró una manada de huangana y mató diez. Agustina Akuschina nprop. Agustina. Akuschina eksui'chun tanku shiwetcheknenlek. Agustina va a pelar plátano con su cuchillo. ah, caramba ma'ta'nki interj. ¡ah, caramba!, expresión de admiración. ¡Ma'ta'nki asu' samertaspi! ¡Qué pescadazo es este! ¡Ma'ta'nki nana wilalunsha! ¡Qué admiración esa chica!",500,es
ahí,"ahí nanek 1 adv. ahí, allí, allá. Nalalalantekkek ikupilatapasik nanek dekkanan ñapalli. Donde hay un tronco ahuecado y hay zancudo ""piojo de majaz"" ahí hay majaz. ahí está ma'ata'na pro-form. allí está, ahí está, ése es. Ma'ata'na shunpetchekwek. Ahí está mi pretina. ¡Ilanter'! ¡Ma'ata'na sulu'! ¡Pucunea! ¡Ahí están los mono choros! ahí está (reconocido por un ruido) ahí está (ruido) namasu' 2 dem. ahí está (reconozco por un ruido). Namasu' tata uk'apilencha'lli. Ahí viene papá. Sha'kek amana' lli'an yulli. Yupasik yuyu'wa enmu'pinen tulli: ""Namasu' i'na amana' kananta'a. El pichico cuando ve al tigre se alborota. Cuando se alborota el hombre dice: ""Eso es porque ha visto tigre"". ahí está, ahijado, ahijada ikadu (Span.",501,es
ahijado),"ahijado) s. ahijado, ahijada. Ikaduwek dukeller pilli'tulli nanentu. Mi ahijada ha menstruado por primera vez (le dio la primera luna). ahogarse *chimidektapalli (",501,es
chimidektulli),"*chimidektulli) vi. ahogarse. Dadapu' wa'dan chimidektulli Erpinek. El gringo se ahogó en el Aipena. Nana wila chimidektuwiñi. ¡Teknanpiker', uwa'netcheker'! Ese niño casi se ahoga. ¡Sálvale, chúpale de la nariz! clf: dek2.",501,es
chimidekter',ahógate chimidekter' vi. ¡ahógate! ¡Chimidekter' Erpinek! ¡Yalli'i'ñen a'pinta'! ¡Ahógate en el Aipena! ¡Ya no quiero verte más!,501,es
ipa'la,"ahora ipa'la adv. ahora, hoy, hoy en día, en la actualidad. Ipa'la lunchek Arakayu ma'pu'si'pa' nanpilli Panpadek ukuchik. Ahora voy a contar de qué manera vivía Arákayu en la ribera del yuyu'wa 500 río Pampayacu. Dekpilli' ukalek, ipa'la nakutullun. Anoche tuve fiebre, ahora ya me pasó. Wilalusa' ipa'la Kaschilla' la'leklansa' lunna', ipa'li'na Shiwilu la'la' pinanetllina'. Los niños en la actualidad hablan sólo el castellano, ahora han olvidado la lengua shiwilu.",501,es
ipa'laka,"ahora sí ipa'laka adv. ahora sí. Ipa'laka ali'la ñinanlu' luwetchulekwa'. Ahora sí hemos conocido otro pueblo.; ipa'li'na adv. ahora sí, y ahora, ahora, actualmente. Tanna' pellunna' ipa' takerllina' papinkuku'lusa'. Ipa'li'na kenmu'wa'nta' nani'la lli'inutapalekwa'. Diciendo eso se cansaron de hablar y ya perecieron los abuelos. Y ahora nosotros también eso mismo estamos recordando. Nanasa' lunek. Ipa'li'na kua yunsanpateku nellupa' pa'achek. Sólo eso he hablado. Ahora me voy a levantar y me voy a ir por otra parte. Ipa'li'na asu' Ishpaña la'la' lunpatulekwa'. En la actualidad estamos hablando esta lengua española.",502,es
ipa'linchi,"ahora, ahora sí ipa'linchi adv. ahora, entonces. Ipa'linchi uklli enpu'dun dukerkeklinpa'. Ahora sí ya vino después de muchos meses. Ipa'linchi kelluluñiñi'pa' ñapa'n, inlli'inuku', ya'nlli'tapi'ñi a'pinta'. Ahora tal vez sólo el tigre negro hay, tengan mucho cuidado, no se deja ver más. Nanek ima pa'lli ipa'linchi ala'sa' taserpima tulli ""¡Enchuku' pa'awa' mutupik!"" Ahí, dice, fue entonces un viejo y dijo ""¡Vayamos al cerro!"" ahora, entonces ahora, hoy ahora, ya ahorita, en este momento ipia'la 1 adv. ahorita, en este momento. Ipia'la pa'achek ñinanlu' inyulatekñik. Ahorita me voy a ir al parque.",502,es
chinter',ahuma chinter' vi. ¡ahuma! ¡Chintusa'ler! ¡Ahuma rápido!,502,es
ahumadero,"ahumadero chinala s. barbacoa, ahumadero, armazón de palo donde se ahuma la carne. ¡Chinalak akur nana samer nu'tan dintunter! ¡Pon ese pescado en el ahumadero, después échale leña! ahumadero, barbacoa",502,es
chiñi),*chiñi) vt. ahumar comida. 501 yuyu'wa Kua chinapalek sudawek puer'an ma'su'. Yo estoy ahumando lo que mi esposo ha agarrado pescando. Petasha chiñi dekkana. Petronila ahumó el majaz. val.: *chintapalli.;,502,es
chintapalli,*chintapalli ( *chintulli) vi. ahumar. Petasha chintapalli. Petronila está ahumando. val.: *chinapalli. ahuyenta haciendo ruido adiwanper' vi. ¡ahuyenta haciendo ruido! ¡Adiwanper' anaka' kawichinpu'ek! ¡Vete haciendo ruido para que los depredadores no se acerquen!,503,es
adiwanter',ahuyéntale adiwanter' vt. ¡ahuyéntale! ¡Tumek pilli'tan wa'danteklusa' adiwanter'! ¡Agarra la hoja de la palmera catirina y ahuyenta los pollos! ahuyéntalo ahuyentar haciendo ruido,503,es
adiwanpalli,"*adiwanpalli ( *adiwañi) vi. hacer ruido para espantar, ahuyentar. Asu' Idu adiwañi diwek'an, penmuntan anaka' kawichinpu'ek. Eleuterio hizo ruido cortando leña, soplando bocinas para que no se acerquen los depredadores. val.: adiwantapalli. yuyu'wa Aipena Erpina' nprop. río Aipena. Erpinek ñapalli denñi. En el Aipena hay nutria.",503,es
nuka',"ají nuka' s. ají. Ikersu' asu' nuka'. Este ají es fuerte. Kadu'lu'pi u'chimu akusupi nuka'lek ka'ek. La cocona es buena para comer con ají. ¡Nuka' uklur', latekpen pukeinpu'ak. ¡Mastica ají para que no se malogre tu dentadura! Nanek nuka' uklullina', pinter katenñina', pinchiyek nu'tanna' ullina' wichi'inpu'erkek. Ahí mascaron ají, pusieron tabaco en su boca, tabaco diluido tomaron para no dormirse.",503,es
Ma'sha,"ajo sawanpala s. ajo. Ma'sha Shiwiluk kuda terei'ñidek sawanpala, ma'sha leiyachinpu'a'su' malek. Mapa'tullidek Yurimawekda'. En Jeberos nosotros no sembramos ajo, porque no hermosea/no da. Lo compramos de Yurimaguas. clf: la3.",503,es
er'washinchi,"al atardecer er'washinchi adv. atardecer, hacia la puesta de sol, 5:30-6 pm. Er'washinchi papinku ektu'ncha'lli. Al atardecer el abuelo llegó. al lado de =tek ( -tak) post. al lado de. Nalamulu waner'apalli illishatek / yuyu'wa 502 illishatak. El árbol está (parado) al lado de la iglesia. Enmu'pinen du'apalli pentak. El hombre está sentado al lado de la candela.",503,es
ala,"ala anpina, anpinan1 s. ala. Ilanser i'na papek'anpinantullina' pennupi'ñi. Cuando al ave le quiebran las alas no vuela.",504,es
alacrán,"alacrán dunpinker s. alacrán, escorpión. Dunpinker dunanen dektun dektun'atak wawaser tanpañik tenpu'lek nantapitekñek. Al cuerpo del alacrán se le descoyuntura/troza y se le amarra al brazo del bebe para que tenga mucha fuerza. Tanak ña'su' daper dudinpu' lli'lalusa' wercha'su': dunpinker, insenkuwi', deksula, ekpashu, ali'la daper ña'su' wapu' ñapalli. En el monte hay todo tipo de insectos que nos pican: alacrán, araña, isula, isulilla, y otras clases que hay, mucho más.",504,es
