headword,entry_text,page,mode
a'pidater',"a'pidater' vt. ¡haz que se quite la ropa! *a'pidatulli *a'pidatapalli *a'pidektapalli (*a'pidektulli) vt. cutipar la chicha punta, hervir la chicha punta por segunda vez para hacerla fuerte y darle poder. A'pidekta'kasu' supinak a'du'dektulek kupin uktak. Después de cutiparla, se deposita (la bebida) en una olla grande. A'pidektulli ipa' uklupideknen. Ya cutipó su chicha.",18,shi
a'pidekter',a'pidekter' vt. ¡cutípale! ¡A'pidekter' uklupidekpen! ¡Cutipa tu chicha! *a'pidektulli *a'pidektapalli,18,shi
a'pimuchu,"a'pimuchu adv. es mejor que, mejor. A'pimuchu adantetchek tanpu'wekkek, u'lanchinpu'a'kuk. Mejor me regreso a mi tambo para que no me caiga la lluvia.",18,shi
a'pinta',"a'pinta' adv. 1) más. ¡A'pinta' akui'tununta'u ker' kapen! Uki'lapalek i'la. ¡Sírveme más yuca sancochada! Todavía tengo hambre. 2) más. Kuaka a'pinta' kenmaklan nantapitekku. Yo soy más fuerte que tú. 3) más, ya no más. ¡Aner ya'petchuta a'pinta', pitetchapalek! ¡No me fastidies más, estoy hilando!",18,shi
a'pinta',"a'pinta' a'llupita'su' nom. el más grande, la más grande. Panwala iñer uran ña'su' Shiwiluk nana a'pinta' a'llupita'su'. De todas las comidas que hay en Jeberos la sachavaca es la más grande. superlatat: a'llupi. a'pitekdan yuca asada del día anterior. Enka'u ala'sa' sinan a'pitekdan. Dame un plato de yuca asada del día anterior. dan. *a'sakek'apalli (*a'sakeklli) vt. alegrar a alguien, hacer alegrar a alguien, hacer feliz a alguien. Wilaweksha a'sakekllun enka'nku ala'sa' kapi. Mi hijo me hizo alegrar regalándome un corte de tela. ¡Tulunerker' u'ñisha, a'sakek'u! ¡Canta un poquito, alégrame! val.: *sakek'apalli.",18,shi
a'sakekker',"a'sakekker' vt. ¡alégrale! ¡hazlo feliz! ¡Amishapen a'sakekker'! ¡Alegra a tu abuelita! *a'sakeklli *a'sakek'apalli -a'seku v. > nom. sufijo que agregado a un verbo indica aspecto durativo, sujeto de primera persona singular exclusiva, sujeto diferente al 17 -a'sekudek de la cláusla matriz. Ama'pa'seku dunan kitekkellun. Cuando me estaba bañando vino una piraña y me mordió. -a'sekudek v. > nom. sufijo que agregado a un verbo indica aspecto durativo, sujeto de primera persona plural exclusiva, sujeto diferente al de la cláusla matriz; cuando nosotros/nosotras (exclusivo), mientras nosotros/nosotras (exclusivo). Sam er ǝ mapa 'se kudek, ʔ ǝ dinsululline rkudek. ǝ Cuando estábamos agarrando pescado, nos botaron. -a'ser v. > nom. sufijo que agregado a un verbo indica aspecto durativo, sujeto de tercera persona plural, sujeto diferente al de la cláusla matriz; cuando ellos/ellas, mientras ellos/ellas. Nawa' pa'a'ser menmik, kua llia'lek. Cuando ellos fueron a la chacra yo me quedé. Kua wertawek a'ñiwinek wisekla. Wilalusa' nakusu' ma'ser kualer a'dekpa'tulek. En mi huerta yo tenía uvilla. Como los muchachos demasiado agarraban, la hice cortar.",18,shi
a'shuker',"a'shuker' (a'shur') vi. ¡estornuda! ¡A'shur', ikermutu'a'masu' tuna'i! ¡Estornuda para que te calme el dolor de cabeza! -a'sin *a'shulli *a'shupalli",19,shi
a'shupalli,"*a'shupalli (*a'shulli) vi. estornudar. Pimulada laneran a'shulli Pulu. Al oler la pimienta estornudó Pablo. a'shur' a'shuker' -a'sik v. > nom. sufijo que agregado a un verbo indica aspecto durativo, sujeto de primera persona singular inclusiva, sujeto diferente al de la cláusla matriz; cuando tú y yo, mientras tú y yo. Kenmu' lansa'a'sik wilaterkak, lli'nerkenmu'. Cuando tú y yo bailábamos en la velada, nos vieron. -a'sikwa' v. > nom. sufijo que agregado a un verbo indica aspecto durativo, sujeto de primera persona plural inclusiva, sujeto diferente al de la cláusla matriz; cuando nosotros/nosotras (inclusivo), mientras nosotros/nosotras (inclusivo). Kenmu'wa' menmikla wencha'a'sikwa' ipa' kekki da'lli. Cuando vinimos de regreso de la chacra, el sol ya se había ocultado. -a'sin v. > nom. sufijo que agregado a un verbo indica aspecto durativo, sujeto de segunda persona singular, sujeto diferente al de la cláusla matriz; cuando tú, mientras tú. -a'sinma' 18 Kenma yadekman panta'a'sin, luwankellen pidekpenkek. Cuando te fuiste a traer agua, te vine a echar de menos. -a'sinma' v. > nom. sufijo que agregado a un verbo indica aspecto durativo, sujeto de segunda persona plural, sujeto diferente al de la cláusla matriz; cuando ustedes, mientras ustedes. Kenmama' peklu'a'sinma' wilapenma', wencha'lli. Cuando ustedes llamaron a su hijo, él vino. *a'siselli *a'siserapalli",19,shi
a'siserapalli,"*a'siserapalli (*a'siselli) vt. amamantar a alguien, dar de mamar a alguien, dar de lactar a alguien. Ñiñi'wa wawinen a'siserapalli. La perra está dando de mamar a su cría. Mekshawek wawasetñen ya'siseri'ñi, wellek'apasik. Mi cuñada no le dio de mamar a su bebe, a pesar de que lloraba. val.: *siserapalli.",20,shi
a'siserchapalli,"*a'siserchapalli vi. amamantar, dar de mamar, dar de lactar. Kulla a'siserchapi'ñi nupan mudilan, nakusu' ikerchan. Julia no da de mamar porque su pezón está rajado y le duele mucho.",20,shi
a'sisercher',"a'sisercher' vi. ¡da de mamar! ¡A'sisercher', yayanperku'ta! ¡Da de mamar, no te mezquines!",20,shi
a'siserker',"a'siserker' vt. ¡dale de mamar! ¡A'siserker' wawaserpen! Wellek'apalli. ¡Dale de mamar a tu bebe! Está llorando. -a'su' v. > nom. sufijo nominalizador, objeto afectado por la base verbal en cuestión, sujeto de tercera persona singular; lo que él, lo que ella. Lulenta'su'ler kaluwi'a'su' teknanpilli El curandero (el que cura) salvó la vida del enfermo.",20,shi
a'ta',"a'ta' prt. partícula interrogativa que expresa preocupación. ¿Ma'nen a'ta' ñinchitetchek? Shaka'wa' enpu'nipa' lertapalli, sik sik sik peklatapallun. ¿Qué cosa voy a saber? La chicua mucho está saltando de rama en rama, me está llamando ""sic sic sic"". ¿Kenmu'shasa' a'ta' pa'aterwa'? Wapu'mu'wa' pa'aterwa'. ¿Acaso vamos a ir los dos solitos? Hartos vamos a ir. cf: a'cha. *a'tamanelli *a'tamanerapalli *a'tamanerapalli (*a'tamanelli) vt. hacer dar vuelta a algo. Pidekserllek wila trunpunen a'tamanerapalli. El niño está haciendo bailar su trompo 19 a'tamanerker' en la vereda de la casa. Lansa'pan Miñiku a'tamanelli eklansa'pa'su'. Bailando, Meneleo le hizo dar vuelta a su pareja.",20,shi
a'tamanerker',"a'tamanerker' vt. ¡hazle dar vuelta! ¡Trunpupen a'tamanerker'! ¡Haz bailar tu trompo! *a'tapalli (a'tulli; -atulli) 1) hacer. Su'-su'-su' a'tapalli. Hizo un sonido como succionando. Kusher menminwekkek ektu'n enmunkuñi, ketchawek pakuwa'-pakuwa' a'tulli. Cuando el chancho llegó a mi chacra se fue a hociquear y levantó mi yuquita (con su hocico). val.: *tapalli2. 2) vt. hacer que algo a alguien haga algo. Wilaler a'lamapu'n a'tapalli wa'dantek. El muchacho agarrándola la está haciendo gritar a al gallina.",21,shi
a'tentapalli,"*a'tentapalli (*a'tentulli) vt. encender el fuego, prender el fuego. Wilawek a'tentulli pen yaakusutan. Mi hijo ha prendido la candela para cocinar. Nana a'tentulli dunallin kasisera'su' malek. Él prendió el copal porque había oscurecido. a'ukkupalli",21,shi
a'tenter',"a'tenter' vt. ¡préndelo! ¡A'tenter pen, akusutawa'! ¡Prende la candela, vamos a cocinar! *a'tentulli *a'tentapalli",21,shi
a'tuker',a'tuker' vt. ¡hazle hacer! ¡Wa'dantek a'tuker pilli'tan! ¡Agarra a la gallina y hazla gritar! a'tulli *a'tapalli *a'ukalli *a'ukapalli,21,shi
a'ukapalli,*a'ukapalli (*a'ukalli) vt. calentar. Laman chinpi a'ukala'mu ka'achek. Voy a calentar la carne de huangana ahumada y la voy a comer. val.: ukapalli 2) .,21,shi
a'uker'1,a'uker'1 vt. ¡caliéntalo! ¡A'uker' akipi! Uki'lalek. ¡Calienta la patarashca! Tengo hambre. hom: a'uker'2.,21,shi
a'uker'2,a'uker'2 vb. ¡dale de beber! ¡hazle beber! ¡Uklulu' a'uker'! Iyulli. ¡Dale de beber masato! Tiene sed. hom: a'uker'1; val.: a'uter'.,21,shi
a'ukkuker',a'ukkuker' (a'ukkur') vt. ¡pésalo! ¡Puñañin a'ukkur'! ¡Pesa el barbasco! a'ukkulli a'ukkupalli,21,shi
a'ukkupalli,"a'ukkupalli (a'ukkulli) vt. pesar algo. Puñañin mapa'ta'su' laaper'llun, a'ukkuinpu'n panta'lli. El barbasquero me malentendió y se fue sin pesar (el barbasco). a'ukkur' a'ukkuker' a'ukluka'palli 20",21,shi
a'ukluka'ker',a'ukluka'ker' (a'ukluker') vt. ¡hiérvelo! a'ukluka'lli a'ukluka'palli,22,shi
a'ukluka'palli,a'ukluka'palli (a'ukluka'lli) vt. hervir algo. Chiter nanpi peksanpi nananta' ali'la uktak a'ukluka'lek. El maíz crudo molido también se hierve en otra olla. ¡Chiter peksa'n a'ukluka'ek! ¡Muele el maíz para hervirlo! a'ukluker' a'ukluka'ker' a'uksu'ke'cher a'uksu'ketcher' a'uksu'ketcher' (a'uksu'ke'cher) vt. ¡quémalo por completo! ¡Nana da'wan di'ta'masu' penwan a'uksu'ketcher'! ¡A esa víbora que has matado préndele candela y quémala por completo! *a'ukuñi *a'ukunpalli,22,shi
a'ukunpalli,*a'ukunpalli (*a'ukuñi) vt. colgar algo. Allika a'ukuñin sudin kutun en'ek. Alejandrina colgó la camisa de su esposo para que se seque. val.: *ukunpalli.,22,shi
a'ukuntuna,"a'ukuntuna, a'ukuntunan s. cordel para tender la ropa. Shupipen a'ukuntunawekkek inwinshu'palli. Tu pihuicho se está meciendo en mi cordel. *a'ulli *a'upalli *a'uluñi *a'ulunpalli",22,shi
a'ulunker',"a'ulunker' vi. ¡abanica! ¡ventea! ¡A'ulunker', tashuinpuak! ¡Abanica (la candela) para que no se apague!",22,shi
a'ulunpalli,"*a'ulunpalli (*a'uluñi) vi. abanicar. A'uluñi ipa' yatashunsik. Abanicó cuando ya se iba a apagar. val.: *a'uluntapalli. *a'uluntapalli (*a'uluntulli) vt. abanicar algo o a alguien. Sudawek a'uluntullun, sanekpik. Mi esposo me abanicó para refrescarme. Kadenler wawaser a'ulunpitulli a'ulun, elli'pa'su' malek. Su hermanita mayor a la bebe la abanicó, porque estaba sudando. val.: *a'ulunpalli.",22,shi
a'ulunter',"a'ulunter' vt. ¡abanícale! ¡A'ulunter' pen tashuinpu'ek! ¡Abanica el fuego para que no se apague! ¡A'uluntuu, ukapilek! ¡Abanícame, tengo calor! *a'uluntulli *a'uluntapalli",22,shi
a'upalli,"*a'upalli (*a'ulli) vb. dar de beber. Alasa' taserpiler ima pinter sekmun a'udeklli. Un viejo dice diluyó tabaco y les dio de beber (para que se despierten). Chirisa nawadeksik, a'ullina' lapasekla iñinunlek. A Teresa, cuando acababa de dar a luz, le dieron chuchuhuasi con miel de 21 a'uranker' abeja. val.: *a'utapalli. *a'urañi *a'weranpalli",22,shi
a'uranker',a'uranker' (a'weranker') vt. ¡dale de comer! ¡aliméntalo! ¡Wilapen a'uranker'! ¡Dale de comer a tu hijo! *a'uranpalli *a'weranpalli,23,shi
a'utapalli,"*a'utapalli (*a'utulli) vt. dar de beber, invitar la bebida, brindar. A'utapalli uklupidek kupidek uklutan. Está brindando (a la gente) chicha punta porque preparó bastante. val.: *a'upalli.",23,shi
a'uter',"a'uter' vt. ¡convida la bebida! ¡A'uter' uklupidek! ¡Convida la bebida! val.: a'uker'2. *a'utulli *a'utapalli *a'wanelli *a'wanerapalli *a'wanerapalli (*a'wanelli) vt. parar algo, prender un árbol cortado en la tierra. Wa'anla a'waner'a chu'ken'ek. Vamos a prender la palmera ""siamba"" para pandillar. val.: *wanerapalli 1) . a'wapu'lli a'wapu'palli",23,shi
a'wapu'palli,"a'wapu'palli (a'wapu'lli) vt. hacer aumentar algo, aumentar algo. Saka'watanku a'wapui'tullun kulliker'wek. Trabajando donde mí, me lo ha hecho aumentar mi plata. *a'wer'apalli",23,shi
a'wapu'r,a'wapu'r vt. ¡hazle aumentar! ¡A'wapu'r kulliker'pen! ¡Auméntale tu plata! *a'we'lli *a'wer'apalli,23,shi
a'wekker',"a'wekker' vt. ¡envíalo! ¡A'wekker' ma'shapi'nta' awapenki! ¡Manda cualquier cosita para tu madre! *a'wektapalli (*a'wektulli) vb. mandar algo a alguien, enviar algo a alguien. ¡Lawekku' sellu'! Ipa'la kullikercha a'wektapillenmu'wa' yu'sha. ¡Escuchen al paucar! Ahora tu hermano nos debe estar mandando platita. Nana senñula' a'wektetchunku ilulennawek Yurimaweklan. Esa señora me va a mandar mis remedios desde Yurimaguas. *a'wektulli *a'wektapalli *a'wer'apalli (*a'we'lli;",23,shi
a'wetlli,*a'wetlli; *a'wer'lli) vt. perder algo. Kenmaler a'wer'lla da'wala'ladawek. Ipa'la innichi'nek kerka lli'a'kasu'. Tú perdiste mis anteojos. Ahora ya no puedo leer. val.: *wer'apalli. *a'wer'lli *a'wer'apalli *a'werañi *a'weranpalli a'weranker' a'uranker' *a'wiwerapalli 22 *a'weranpalli (*a'werañi;,23,shi
a'uranpalli,"*a'uranpalli; *a'urañi) vt. dar de comer, alimentar. Akusutuker'anna' a'uranñinerku wilaweklusa'. Cuando mis hijas cocinan me dan de comer. cf: *auranpalli 1) ; val.: *weranpalli. *a'wetlli *a'wer'apalli *a'wiwelli *a'wiwerapalli *a'wiwerapalli (*a'wiwelli) vt. mojar algo. U'lanler Atushupi chipercheknen a'wiwelli. La lluvia mojó el mosquitero de Augusto. val.: *wiwerapalli.",24,shi
a'yansenker',a'yansenker' vt. ¡haz empollar tu huevo! ¡empolla tu huevo! ¡Kadu'pen a'yansenker'! ¡Empolla tus huevos (le hablo a mi gallina)! sinón.: a'pasenker'; val.: yansenker'.,24,shi
Abril-duker,"Abril-duker s. abril. Abrildukerkek i'na a'lektupidek ekketchetchuna'. En abril va a abrir la escuela. -achek -etchek achektuna, achektunan s. vista, panorama. Asu' kalli mulli achektunan. Esta calle tiene buena vista. cf: achiktuna, achiktunan 1) . *achiktapalli (*achiktulli) vt. estar al frente de, estar frente a, mirar. Kekki achiktapallun. El sol está en mi dirección (me está mirando). Imicha Wiñantu achiktapalli. Emérita está al frente de Fernando. Nalamulu' achiktapalli illishak. El árbol está al frente de la iglesia.",24,shi
achikter',"achikter' vt. ¡míralo de frente! ¡Achikter' wa'an! ¡Míralo de frente al jefe! *achiktulli *achiktapalli achiktuna, achiktunan s. 1) dirección desde donde se divisa algo. Tanpu' achiktunanen asu'sha. El lugar desde donde se divisa el tambo está muy cerca. cf: achektuna, achektunan. 2) parte delantera de algo. (Pidek) achiktunak waner'apalli. Ella está parada en la parte delantera (de la casa). achiktunak post. en la parte delantera de. Nuchinkatulli piñik pusillu achiktunak. Se ha partido (en su cuerpo) en la parte delantera del posillo. cf: supinak 2) . Achimu nprop. Artemio. Napi' Achimu siwenñanenkek mucha'palli pitellu senñilek, nanekla pektunanen, shunpula ilak. Antes la ""siwenña"" de Artemio estaba llena de algodón, virote y pucuna, para que mate pajaritos. -achu -etchun 23 ada'sektunan -ada (-da) v. > v. pobrecito. Nana enmu'pinen uki'lasu' wek'an ka'adalli weran. Ese hombre ha venido de hambre y ha comido pobrecito la comida. Yu'shawek wellek'adalli sadinen chiminsik. Mi hermano pobrecito ha llorado cuando ha muerto su esposa.",24,shi
ada'sektunan,"ada'sektunan s. colgador de ropa. Kutun ukunpalli ada'sektunan. La ropa está colgando en el colgador. *adañi *adanpalli adankenñunta'lli adanpilannunta'lli *adanpalli (*adañi) vi. 1) regresar, volver. -Ipa'la wilek pa'achu. ¡Enchuku' si'llektukunwa'! -Ma'sha, adañi mipekñik. -Ahora el curhuinsi va a volar. ¡Vamos a atraparlo! -No, ya volvió a su nido. 2) volver a crecer una planta, retoñar. Iwi'npulek mama adañi. Porque no la coseché, la sachapapa echó hojas otra vez. adanpilannunta'lli (adankenñunta'lli) vi. volver nuevamente a otro lugar. Yurimawek adanpilannunta'lek. Estoy regresando a Yurimaguas. adawa'",25,shi
adanpilanta'lli,"adanpilanta'lli (adanta'lli) vi. regresar (nuevamente a otro lugar). Adanpilanta'lek nanapu'si'la pidekwekkek. Estoy volviendo otra vez a mi casa. *adanpilencha'lli (*adencha'lli) vi. regresar, volver. Mañir uru ilan adanpilencha'lli. Manuel baleó un venado y está regresando. Kua adencha'lek menminwekeklan nunpi'dunsik. Ipui'pa' ya' adencha'lek. Yo regresé de mi chacra en la tarde. A la misma hora volví ayer. adanpincha'lli. adanpincha'lli (*adencha'lli) vi. volver, regresar. Mañir uru ilan adanpincha'lli. Manuel baleó un venado y está regresando. Alakanter ipa' adencha'lli Taraputukla. El alcalde ya regresó de Tarapoto. *adanpilencha'lli; cf: *wek'apincha'lli. adanta'lli adanpilanta'lli",25,shi
adawa',"adawa' adj. 1) opaco. Kutunpen adawa'. Tu vestido es opaco. 2) fruta semimadura. Asu' ekpa adawa'. Este caimito está por madurar (opaco). *adawa'-enchekladalli *adawa'-enchekladapalli *adawa'kanpalli 24 *adawa'-enchekladapalli (*adawa'-enchekladalli) vi. 1) dormitar, pestañear. Dañir adawa'enchekladapalli tuuklli. Daniel está dormitando porque se ha desvelado. 2) ser amarillento, amarillear, perder el color. Senpa adawa'enchekladalli. Recién están amarillando las pestañas de la piña (granitos que tiene la piña). *adawa'kañi *adawa'kanpalli *adawa'kanpalli (*adawa'kañi) vi. no tener límite visible. Iriki a'llupi menmilalanen adawa'kañi. Al rozo/claro grande de su chacra de Enrique no se le ve el límite. Kupinsennan adawa'kanpalli, ukuchin lli'chi'ñi ali'la silanan. El mar no tiene límite, la otra orilla no se puede ver del otro lado.",25,shi
adawa'la'su',"adawa'la'su' adv. levemente, no tan fuerte. Sawa deksulapu'su' ikeri'ñi, adawa'la'su' ikelli. La isula ""sawa"" no hace doler como la isula, duele levemente. adawa'lli adawa'palli",26,shi
adawa'palli,"adawa'palli (adawa'lli) vi. 1) ser opaco, volverse opaco. Kutunpen adawa'la'lli. Tu vestido es opaco. 2) estar por madurar. Asu' ekpa adawa'lli. Este caimito está por madurar. *adeklli *adekpalli *adekpalli (*adeklli) vi. chancarse. Kankanwanlantekwek nalaitekkek adeklek, nu'an ikerapalli. Pisando me chanqué la planta de mi pie en la raíz de un palo, por eso me está doliendo. *adektapalli (*adektulli) vt. chancar algo con el pie. Wilawek wa'dantek kadu' adektulli. Mi hijo pisando chancó el huevo de la gallina.",26,shi
adekter',"adekter' vt. ¡cháncalo con tus pies! ¡Rodolfo silunen adekter'! ¡Pisando chanca la zampoña de Rodolfo! *adektulli *adektapalli *adencha'lli *adanpilencha'lli, adanpincha'lli",26,shi
adencher',"adencher' vi. ¡regresa! ¡vuelve! ¡Aner yapa'lapidektan wilapenlusa' nana ku'aper malek, adencher' Shiwiluk! ¡No dejes a tus hijos por esa mujer, regresa a Jeberos!",26,shi
adinuker',"adinuker' vt. ¡insúltale! ¡Adinuker' nana apetchutek. Kusherwek aper'anku'su'! ¡Insulta a ese ladrón, robó mi chancho! sinón.: ñiper'ker'. adinulli *adinupalli 25 adinutapalli *adinupalli (adinulli) vt. 1) insultar a alguien. Luper'a'su' adinullun. El borracho me insultó. sinón.: *ñiper'apalli; val.: adinutapalli. 2) criticar, hablar mal de alguien. ¡Aner yadinututa, luyurchinerken! ¡No critiques a otros porque te van a aborrecer! adinutapalli (adinutulli) vi. criticar, hablar mal, chismear. Adinutapalli kumaripen Lorgia. Tu comadre Lorgia está hablando mal (de la gente). val.: *adinupalli 1) .",26,shi
adinuter',"adinuter' vi. ¡critica! ¡Kenmalerunta' adinuter, aner ta'tulan yadu'apata! ¡Tú también critica, no te quedes sentada en silencio! adinutulli adinutapalli adinututek nom. criticón, hablador. Malla'sha i'na mukankan, adinututekinpu'. María es buena, ella no es criticona. adipi post. 1) encima de. Shupi du'nantek adipi. El pihuicho está encima del asiento. cf: wilen. 2) afuera, fuera de. Arakayu aku'deklli pideknen adipi Shiwilulusa'. Arákayu puso/mantuvo a los shiwilu fuera de su casa. *adiwañi *adiwanpalli Adudek *adiwanpalli (*adiwañi) vi. hacer ruido para espantar, ahuyentar. Asu' Idu adiwañi diwek'an, penmuntan anaka' kawichinpu'ek. Eleuterio hizo ruido cortando leña, soplando bocinas para que no se acerquen los depredadores. val.: adiwantapalli.",27,shi
adiwanper',"adiwanper' vi. ¡ahuyenta haciendo ruido! ¡Adiwanper' anaka' kawichinpu'ek! ¡Vete haciendo ruido para que los depredadores no se acerquen! adiwantapalli (adiwantulli) vt. hacer ruido para espantar, ahuyentar algo o a alguien. Kallu kusher adiwantulli. Carolina espantó al chancho. val.: *adiwanpalli.",27,shi
adiwanter',"adiwanter' vt. ¡ahuyéntale! ¡Tumek pilli'tan wa'danteklusa' adiwanter'! ¡Agarra la hoja de la palmera catirina y ahuyenta los pollos! adiwantulli adiwantapalli adu s. bujurqui, especie de pez. Adu u'chimu la'lusa'kin. El pez bujurqui es bueno para los que dietan. (Cichlasoma bimaculatum), (Cichlasoma amazonarum) Adudek nprop. Bujurquiyacu, quebrada en la zona de Pampayacu. aitek 26 Papawekku'lek pa'amudek puer'llidek Adudekkek samer yamamudek. Con mi papá finado hemos ido de pesca al Bujurquiyacu queriendo agarrar peje. dek2. aitek s. guacamayo, papagayo. Aitek katu'ta. Ali'la piper'a'su' (""tamu"" llinllinen), ali'la sha'pi'kankan, kañer pitek (""sha'wi"" llinllinen). Iñer daper i'na aitek. Hay dos tipos de guacamayo. Uno es rojo (se llama ""tamu""), el otro tiene pecho amarillo y lomo azul (se llama ""sha'wi""). Ambos son ""aitek"". Dawella aitekler ka'apalli. El guacamayo está comiendo el fruto de huasaí. cf: sha'wi. ajá interj. sí. -¿Erwa unchi'chu? -Ajá. -¿Vas a venir tarde? -Sí. -¿Ipa' lliker'etchu ikeknanpen? -Ajá, lliker'apalek. -¿Ya vas a terminar tu corta en la chacra? -Sí, ya estoy terminando de cortar. -ak1 (-ek3) v. > nom. sufijo nominalizador irrealis de primera persona dual. Enchu kalu'taa, ka'ak kenmu' katu'mu'. Vamos a cocinar, para que comamos nosotros dos. -ak2 v. > v. sufijo de participio, sujeto de primera persona singular inclusiva; cuando tú yo, después de que tú y yo. Kenmu' ka'ak da'ater. Tú y yo comiendo vamos a ir a pasear.",27,shi
